yr,mth,dy,x,y,z
1999,6,17,-0.6434,0.4036,-0.0265
1999,6,18,-0.6551,0.3844,-0.0252
1999,6,19,-0.6575,0.36,-0.0236
1999,6,20,-0.668,0.3403,-0.0222
1999,6,21,-0.6688,0.3161,-0.0207
1999,6,22,-0.6779,0.2962,-0.0194
1999,6,23,-0.6776,0.271,-0.0178
1999,6,24,-0.6858,0.2496,-0.0166
1999,6,25,-0.6839,0.2248,-0.0138
1999,6,26,-0.6913,0.2008,-0.0113
1999,6,27,-0.6979,0.1766,-0.0088
1999,6,28,-0.7037,0.1522,-0.005
1999,6,29,-0.7086,0.1275,-0.0025
1999,6,30,-0.7126,0.1027,0.0013
1999,7,1,-0.7158,0.0778,0.0038
1999,7,2,-0.718,0.0527,0.0075
1999,7,3,-0.7194,0.0276,0.0101
1999,7,4,-0.7199,0.0025,0.0126
1999,7,5,-0.7295,-0.0229,0.0166
1999,7,6,-0.7281,-0.0484,0.0191
1999,7,7,-0.7261,-0.0725,0.0217
1999,7,8,-0.723,-0.0978,0.0255
1999,7,9,-0.7291,-0.1233,0.0284
1999,7,10,-0.7245,-0.1474,0.031
1999,7,11,-0.7191,-0.1713,0.0336
1999,7,12,-0.7226,-0.1977,0.0366
1999,7,13,-0.7155,-0.2215,0.0393
1999,7,14,-0.708,-0.2438,0.0419
1999,7,15,-0.7092,-0.2694,0.0451
1999,7,16,-0.7003,-0.2915,0.0477
1999,7,17,-0.6997,-0.3174,0.051
1999,7,18,-0.6892,-0.3391,0.0537
1999,7,19,-0.6876,-0.3641,0.0558
1999,7,20,-0.6763,-0.3842,0.0585
1999,7,21,-0.6729,-0.4092,0.062
1999,7,22,-0.6688,-0.4343,0.0642
1999,7,23,-0.6562,-0.4527,0.0669
1999,7,24,-0.6512,-0.4766,0.0692
1999,7,25,-0.6455,-0.5007,0.0715
1999,7,26,-0.631,-0.5183,0.0743
1999,7,27,-0.6247,-0.5411,0.0767
1999,7,28,-0.6175,-0.5639,0.0791
1999,7,29,-0.6025,-0.5798,0.0805
1999,7,30,-0.594,-0.6023,0.0829
1999,7,31,-0.5858,-0.6238,0.0854
1999,8,1,-0.5769,-0.6452,0.0879
1999,8,2,-0.5609,-0.659,0.0894
1999,8,3,-0.5508,-0.6801,0.092
1999,8,4,-0.5412,-0.7002,0.0946
1999,8,5,-0.5311,-0.7203,0.0956
1999,8,6,-0.5202,-0.7402,0.0983
1999,8,7,-0.5087,-0.7599,0.101
1999,8,8,-0.4927,-0.7704,0.101
1999,8,9,-0.4815,-0.7889,0.1037
1999,8,10,-0.4699,-0.8074,0.1048
1999,8,11,-0.4576,-0.8255,0.1075
1999,8,12,-0.4449,-0.8437,0.1087
1999,8,13,-0.433,-0.8608,0.1115
1999,8,14,-0.4206,-0.8779,0.1126
1999,8,15,-0.4036,-0.8857,0.1143
1999,8,16,-0.3905,-0.9024,0.1155
1999,8,17,-0.3769,-0.9189,0.1167
1999,8,18,-0.3643,-0.9344,0.1196
1999,8,19,-0.3481,-0.9511,0.1208
1999,8,20,-0.3313,-0.9676,0.122
1999,8,21,-0.3156,-0.983,0.1249
1999,8,22,-0.295,-0.9894,0.1249
1999,8,23,-0.2786,-1.0045,0.1261
1999,8,24,-0.2617,-1.0193,0.1273
1999,8,25,-0.2443,-1.0335,0.1304
1999,8,26,-0.2284,-1.0473,0.1316
1999,8,27,-0.2101,-1.0613,0.1328
1999,8,28,-0.1933,-1.0745,0.1341
1999,8,29,-0.1761,-1.0876,0.1353
1999,8,30,-0.1586,-1.1003,0.1365
1999,8,31,-0.1406,-1.1127,0.1377
1999,9,1,-0.1222,-1.1249,0.1389
1999,9,2,-0.1054,-1.1365,0.1401
1999,9,3,-0.0883,-1.148,0.1414
1999,9,4,-0.0689,-1.1592,0.1426
1999,9,5,-0.0511,-1.1701,0.1438
1999,9,6,-0.035,-1.1806,0.145
1999,9,7,-0.0166,-1.1909,0.1462
1999,9,8,0.0021,-1.201,0.1475
1999,9,9,0.019,-1.2108,0.1487
1999,9,10,0.0362,-1.2203,0.1499
1999,9,11,0.0558,-1.2298,0.149
1999,9,12,0.0736,-1.2388,0.1502
1999,9,13,0.0894,-1.2477,0.1514
1999,9,14,0.1077,-1.2562,0.1526
1999,9,15,0.1262,-1.2644,0.1538
1999,9,16,0.1428,-1.2727,0.155
1999,9,17,0.1618,-1.2807,0.1539
1999,9,18,0.1788,-1.2884,0.1551
1999,9,19,0.196,-1.296,0.1563
1999,9,20,0.2134,-1.3033,0.1575
1999,9,21,0.2311,-1.3104,0.1587
1999,9,22,0.2489,-1.3175,0.1575
1999,9,23,0.2647,-1.3245,0.1587
1999,9,24,0.2829,-1.3309,0.1598
1999,9,25,0.299,-1.3376,0.161
1999,9,26,0.3199,-1.3534,0.1609
1999,9,27,0.3365,-1.3596,0.1621
1999,9,28,0.3532,-1.3657,0.1632
1999,9,29,0.3701,-1.3715,0.1644
1999,9,30,0.3872,-1.3774,0.163
1999,10,1,0.4044,-1.3828,0.1641
1999,10,2,0.4217,-1.388,0.1653
1999,10,3,0.4392,-1.393,0.1664
1999,10,4,0.4545,-1.3988,0.165
1999,10,5,0.4723,-1.4034,0.1661
1999,10,6,0.4878,-1.4086,0.1672
1999,10,7,0.5058,-1.4128,0.1683
1999,10,8,0.5251,-1.4272,0.1679
1999,10,9,0.5411,-1.4319,0.169
1999,10,10,0.5596,-1.4354,0.1701
1999,10,11,0.5759,-1.44,0.1685
1999,10,12,0.5923,-1.4441,0.1696
1999,10,13,0.6087,-1.448,0.1706
1999,10,14,0.6252,-1.4518,0.1717
1999,10,15,0.6395,-1.4568,0.17
1999,10,16,0.6562,-1.4602,0.1711
1999,10,17,0.6731,-1.4634,0.1721
1999,10,18,0.6902,-1.4668,0.1704
1999,10,19,0.7047,-1.4709,0.1714
1999,10,20,0.7263,-1.4826,0.1735
1999,10,21,0.7411,-1.4864,0.1746
1999,10,22,0.7561,-1.4903,0.1727
1999,10,23,0.7736,-1.4925,0.1737
1999,10,24,0.7887,-1.4958,0.1747
1999,10,25,0.8039,-1.4993,0.1728
1999,10,26,0.8191,-1.5024,0.1738
1999,10,27,0.8371,-1.5039,0.1748
1999,10,28,0.8524,-1.5067,0.1758
1999,10,29,0.868,-1.5096,0.1738
1999,10,30,0.8836,-1.5121,0.1748
1999,10,31,0.8992,-1.5144,0.1758
1999,11,1,0.9124,-1.5185,0.1737
1999,11,2,0.9333,-1.5291,0.1756
1999,11,3,0.9492,-1.531,0.1766
1999,11,4,0.9652,-1.5327,0.1776
1999,11,5,0.9814,-1.5346,0.1754
1999,11,6,0.9948,-1.5378,0.1764
1999,11,7,1.011,-1.5391,0.1773
1999,11,8,1.0246,-1.5421,0.1783
1999,11,9,1.041,-1.5434,0.176
1999,11,10,1.0547,-1.5462,0.1769
1999,11,11,1.0712,-1.547,0.1779
1999,11,12,1.0851,-1.5497,0.1755
1999,11,13,1.1017,-1.5502,0.1764
1999,11,14,1.1156,-1.5525,0.1774
1999,11,15,1.1296,-1.5547,0.1783
1999,11,16,1.1438,-1.5571,0.1758
1999,11,17,1.1606,-1.557,0.1767
1999,11,18,1.1747,-1.5589,0.1776
1999,11,19,1.1889,-1.5606,0.1785
1999,11,20,1.2094,-1.5704,0.1769
1999,11,21,1.2237,-1.5719,0.1778
1999,11,22,1.2381,-1.5733,0.1787
1999,11,23,1.2525,-1.5746,0.1796
1999,11,24,1.2672,-1.576,0.1769
1999,11,25,1.2817,-1.5771,0.1778
1999,11,26,1.2962,-1.5781,0.1787
1999,11,27,1.3109,-1.5789,0.1795
1999,11,28,1.3257,-1.5799,0.1768
1999,11,29,1.3404,-1.5806,0.1777
1999,11,30,1.3551,-1.5811,0.1785
1999,12,1,1.3699,-1.5815,0.1794
1999,12,2,1.3822,-1.5844,0.1766
1999,12,3,1.3971,-1.5847,0.1774
1999,12,4,1.412,-1.5848,0.1782
1999,12,5,1.4241,-1.5872,0.1791
1999,12,6,1.4393,-1.5874,0.1762
1999,12,7,1.4544,-1.5872,0.177
1999,12,8,1.4667,-1.5894,0.1778
1999,12,9,1.4818,-1.589,0.1786
1999,12,10,1.4943,-1.5913,0.1756
1999,12,11,1.5095,-1.5907,0.1764
1999,12,12,1.5247,-1.59,0.1772
1999,12,13,1.5372,-1.5918,0.178
1999,12,14,1.5499,-1.5938,0.175
1999,12,15,1.5652,-1.5928,0.1757
1999,12,16,1.5778,-1.5944,0.1765
1999,12,17,1.5931,-1.5931,0.1773
1999,12,18,1.6058,-1.5946,0.1781
1999,12,19,1.6214,-1.5934,0.1749
1999,12,20,1.6341,-1.5947,0.1757
1999,12,21,1.6468,-1.5959,0.1765
1999,12,22,1.6596,-1.597,0.1772
1999,12,23,1.6753,-1.5954,0.174
1999,12,24,1.6882,-1.5964,0.1747
1999,12,25,1.701,-1.5973,0.1755
1999,12,26,1.7138,-1.5982,0.1762
1999,12,27,1.7295,-1.596,0.1769
1999,12,28,1.7427,-1.5968,0.1736
1999,12,29,1.7556,-1.5975,0.1743
1999,12,30,1.7686,-1.598,0.175
1999,12,31,1.7816,-1.5985,0.1758
2000,1,1,1.7946,-1.5989,0.1765
2000,1,2,1.8106,-1.5963,0.173
2000,1,3,1.8237,-1.5965,0.1737
2000,1,4,1.8368,-1.5967,0.1745
2000,1,5,1.8499,-1.5968,0.1752
2000,1,6,1.8557,-1.5905,0.1709
2000,1,7,1.8688,-1.5905,0.1716
2000,1,8,1.882,-1.5904,0.1723
2000,1,9,1.8952,-1.5902,0.173
2000,1,10,1.9084,-1.59,0.1737
2000,1,11,1.9218,-1.5899,0.17
2000,1,12,1.9351,-1.5895,0.1707
2000,1,13,1.9483,-1.589,0.1714
2000,1,14,1.9589,-1.5919,0.1721
2000,1,15,1.9722,-1.5913,0.1728
2000,1,16,1.9855,-1.5907,0.1734
2000,1,17,1.9991,-1.5901,0.1697
2000,1,18,2.0124,-1.5893,0.1703
2000,1,19,2.0258,-1.5885,0.171
2000,1,20,2.0392,-1.5875,0.1716
2000,1,21,2.0499,-1.5901,0.1723
2000,1,22,2.0636,-1.5892,0.1684
2000,1,23,2.077,-1.588,0.1691
2000,1,24,2.0826,-1.5807,0.1691
2000,1,25,2.096,-1.5795,0.1697
2000,1,26,2.1068,-1.5818,0.1704
2000,1,27,2.1205,-1.5806,0.1664
2000,1,28,2.134,-1.5791,0.167
2000,1,29,2.1476,-1.5776,0.1677
2000,1,30,2.1584,-1.5797,0.1683
2000,1,31,2.172,-1.578,0.1689
2000,2,1,2.1856,-1.5763,0.1695
2000,2,2,2.1966,-1.5784,0.1654
2000,2,3,2.2103,-1.5766,0.1661
2000,2,4,2.2158,-1.5688,0.1661
2000,2,5,2.2266,-1.5707,0.1667
2000,2,6,2.2403,-1.5687,0.1673
2000,2,7,2.2539,-1.5665,0.1679
2000,2,8,2.2651,-1.5684,0.1637
2000,2,9,2.2788,-1.5662,0.1643
2000,2,10,2.2898,-1.5678,0.1649
2000,2,11,2.3035,-1.5655,0.1655
2000,2,12,2.3145,-1.567,0.1661
2000,2,13,2.3285,-1.5647,0.1618
2000,2,14,2.3339,-1.5565,0.1618
2000,2,15,2.3449,-1.558,0.1623
2000,2,16,2.3587,-1.5553,0.1629
2000,2,17,2.3698,-1.5566,0.1635
2000,2,18,2.3835,-1.5538,0.1641
2000,2,19,2.3949,-1.5552,0.1596
2000,2,20,2.4087,-1.5523,0.1602
2000,2,21,2.4198,-1.5535,0.1608
2000,2,22,2.4336,-1.5504,0.1613
2000,2,23,2.4363,-1.5461,0.1613
2000,2,24,2.4474,-1.5472,0.1619
2000,2,25,2.4613,-1.544,0.1624
2000,2,26,2.4727,-1.5451,0.1579
2000,2,27,2.4865,-1.5417,0.1585
2000,2,28,2.4977,-1.5426,0.159
2000,2,29,2.5116,-1.5391,0.1595
2000,3,1,2.5143,-1.5347,0.1595
2000,3,2,2.5255,-1.5355,0.1601
2000,3,3,2.5396,-1.532,0.1554
2000,3,4,2.5509,-1.5327,0.156
2000,3,5,2.5621,-1.5334,0.1565
2000,3,6,2.576,-1.5295,0.157
2000,3,7,2.5873,-1.5301,0.1575
2000,3,8,2.5926,-1.5211,0.1575
2000,3,9,2.6039,-1.5216,0.1581
2000,3,10,2.6154,-1.5222,0.1533
2000,3,11,2.6293,-1.5181,0.1538
2000,3,12,2.6406,-1.5184,0.1543
2000,3,13,2.652,-1.5188,0.1548
2000,3,14,2.6633,-1.5191,0.1553
2000,3,15,2.6686,-1.5098,0.1553
2000,3,16,2.6799,-1.51,0.1558
2000,3,17,2.6915,-1.5104,0.1509
2000,3,18,2.7055,-1.5058,0.1514
2000,3,19,2.7168,-1.506,0.1519
2000,3,20,2.7282,-1.506,0.1524
2000,3,21,2.7308,-1.5013,0.1524
2000,3,22,2.7448,-1.4965,0.1529
2000,3,23,2.7562,-1.4965,0.1534
2000,3,24,2.7678,-1.4966,0.1484
2000,3,25,2.7792,-1.4965,0.1489
2000,3,26,2.7932,-1.4915,0.1493
2000,3,27,2.7958,-1.4866,0.1493
2000,3,28,2.8073,-1.4864,0.1498
2000,3,29,2.8187,-1.4861,0.1503
2000,3,30,2.8301,-1.4858,0.1507
2000,3,31,2.8444,-1.4807,0.1456
2000,4,1,2.847,-1.4757,0.1456
2000,4,2,2.8584,-1.4753,0.1461
2000,4,3,2.8699,-1.4749,0.1465
2000,4,4,2.8813,-1.4744,0.147
2000,4,5,2.8928,-1.474,0.1474
2000,4,6,2.8979,-1.4638,0.1474
2000,4,7,2.9094,-1.4633,0.1479
2000,4,8,2.9211,-1.4628,0.1426
2000,4,9,2.9326,-1.4621,0.1431
2000,4,10,2.9441,-1.4615,0.1435
2000,4,11,2.9466,-1.4563,0.1435
2000,4,12,2.9581,-1.4556,0.1439
2000,4,13,2.9696,-1.4548,0.1444
2000,4,14,2.9837,-1.4488,0.1448
2000,4,15,2.9954,-1.448,0.1394
2000,4,16,2.998,-1.4428,0.1394
2000,4,17,3.0095,-1.4419,0.1399
2000,4,18,3.021,-1.4409,0.1403
2000,4,19,3.0325,-1.44,0.1407
2000,4,20,3.0441,-1.4389,0.1411
2000,4,21,3.0466,-1.4336,0.1411
2000,4,22,3.0581,-1.4325,0.1415
2000,4,23,3.0699,-1.4315,0.136
2000,4,24,3.0815,-1.4304,0.1364
2000,4,25,3.093,-1.4292,0.1368
2000,4,26,3.0955,-1.4238,0.1368
2000,4,27,3.1071,-1.4225,0.1373
2000,4,28,3.1211,-1.4158,0.1377
2000,4,29,3.1327,-1.4145,0.1381
2000,4,30,3.1352,-1.409,0.1381
2000,5,1,3.1467,-1.4076,0.1385
2000,5,2,3.1585,-1.4063,0.1328
2000,5,3,3.1701,-1.4048,0.1332
2000,5,4,3.1817,-1.4033,0.1336
2000,5,5,3.1842,-1.3977,0.1336
2000,5,6,3.1957,-1.3962,0.134
2000,5,7,3.2073,-1.3946,0.1344
2000,5,8,3.2189,-1.393,0.1347
2000,5,9,3.2214,-1.3873,0.1347
2000,5,10,3.2332,-1.3857,0.129
2000,5,11,3.2448,-1.384,0.1294
2000,5,12,3.2564,-1.3823,0.1297
2000,5,13,3.2588,-1.3766,0.1297
2000,5,14,3.268,-1.3805,0.1301
2000,5,15,3.2796,-1.3786,0.1305
2000,5,16,3.2912,-1.3768,0.1308
2000,5,17,3.2936,-1.371,0.1308
2000,5,18,3.3053,-1.3691,0.1312
2000,5,19,3.3171,-1.3672,0.1253
2000,5,20,3.3287,-1.3652,0.1256
2000,5,21,3.3311,-1.3594,0.1256
2000,5,22,3.3427,-1.3573,0.126
2000,5,23,3.3544,-1.3552,0.1263
2000,5,24,3.366,-1.3531,0.1267
2000,5,25,3.3684,-1.3472,0.1267
2000,5,26,3.38,-1.3451,0.127
2000,5,27,3.3916,-1.3428,0.1274
2000,5,28,3.4035,-1.3407,0.1213
2000,5,29,3.4058,-1.3347,0.1213
2000,5,30,3.4151,-1.3384,0.1217
2000,5,31,3.4267,-1.336,0.122
2000,6,1,3.4291,-1.33,0.122
2000,6,2,3.4407,-1.3277,0.1223
2000,6,3,3.4523,-1.3252,0.1227
2000,6,4,3.464,-1.3228,0.123
2000,6,5,3.4663,-1.3167,0.123
2000,6,6,3.4779,-1.3142,0.1233
2000,6,7,3.4898,-1.3117,0.1172
2000,6,8,3.4991,-1.3152,0.1175
2000,6,9,3.5014,-1.3091,0.1175
2000,6,10,3.5131,-1.3065,0.1178
2000,6,11,3.5247,-1.3038,0.1181
2000,6,12,3.527,-1.2977,0.1181
2000,6,13,3.5386,-1.295,0.1184
2000,6,14,3.5503,-1.2922,0.1187
2000,6,15,3.5597,-1.2956,0.119
2000,6,16,3.5621,-1.2895,0.1124
2000,6,17,3.5738,-1.2866,0.1127
2000,6,18,3.5854,-1.2838,0.113
2000,6,19,3.5877,-1.2775,0.113
2000,6,20,3.5993,-1.2746,0.1133
2000,6,21,3.6087,-1.2779,0.1136
2000,6,22,3.6204,-1.2749,0.1139
2000,6,23,3.6226,-1.2686,0.1139
2000,6,24,3.6342,-1.2656,0.1142
2000,6,25,3.6459,-1.2625,0.1145
2000,6,26,3.6483,-1.2562,0.1078
2000,6,27,3.6577,-1.2595,0.1081
2000,6,28,3.6694,-1.2563,0.1083
2000,6,29,3.6716,-1.2499,0.1083
2000,6,30,3.6832,-1.2467,0.1086
2000,7,1,3.6949,-1.2435,0.1089
2000,7,2,3.7043,-1.2466,0.1092
2000,7,3,3.7065,-1.2402,0.1092
2000,7,4,3.7181,-1.2369,0.1095
2000,7,5,3.7298,-1.2335,0.1097
2000,7,6,3.7319,-1.227,0.1097
2000,7,7,3.7416,-1.2302,0.1031
2000,7,8,3.7533,-1.2268,0.1034
2000,7,9,3.7554,-1.2202,0.1034
2000,7,10,3.767,-1.2167,0.1037
2000,7,11,3.7765,-1.2198,0.1039
2000,7,12,3.7787,-1.2132,0.1039
2000,7,13,3.7903,-1.2096,0.1042
2000,7,14,3.8019,-1.206,0.1044
2000,7,15,3.804,-1.1994,0.1044
2000,7,16,3.8136,-1.2024,0.1047
2000,7,17,3.8252,-1.1987,0.105
2000,7,18,3.8274,-1.1921,0.098
2000,7,19,3.8391,-1.1884,0.0982
2000,7,20,3.8486,-1.1913,0.0985
2000,7,21,3.8603,-1.1876,0.0987
2000,7,22,3.8623,-1.1808,0.0987
2000,7,23,3.8739,-1.177,0.099
2000,7,24,3.8835,-1.1799,0.0992
2000,7,25,3.8856,-1.1731,0.0992
2000,7,26,3.8972,-1.1692,0.0994
2000,7,27,3.9067,-1.1721,0.0997
2000,7,28,3.9088,-1.1653,0.0997
2000,7,29,3.9206,-1.1613,0.0928
2000,7,30,3.9322,-1.1573,0.093
2000,7,31,3.9322,-1.1573,0.093
2000,8,1,3.9438,-1.1532,0.0932
2000,8,2,3.9554,-1.1491,0.0935
2000,8,3,3.9574,-1.1422,0.0935
2000,8,4,3.967,-1.145,0.0937
2000,8,5,3.969,-1.1381,0.0937
2000,8,6,3.9806,-1.1339,0.0939
2000,8,7,3.9902,-1.1366,0.0942
2000,8,8,3.9922,-1.1297,0.0942
2000,8,9,4.0039,-1.1255,0.0871
2000,8,10,4.0135,-1.1282,0.0873
2000,8,11,4.0155,-1.1211,0.0873
2000,8,12,4.0271,-1.1168,0.0875
2000,8,13,4.0387,-1.1124,0.0877
2000,8,14,4.0387,-1.1124,0.0877
2000,8,15,4.0503,-1.108,0.088
2000,8,16,4.0618,-1.1036,0.0882
2000,8,17,4.0618,-1.1036,0.0882
2000,8,18,4.0734,-1.0991,0.0884
2000,8,19,4.085,-1.0946,0.0886
2000,8,20,4.085,-1.0946,0.0886
2000,8,21,4.0967,-1.09,0.0814
2000,8,22,4.0986,-1.0829,0.0814
2000,8,23,4.1082,-1.0854,0.0816
2000,8,24,4.1198,-1.0808,0.0818
2000,8,25,4.1217,-1.0736,0.0818
2000,8,26,4.1314,-1.0761,0.082
2000,8,27,4.1429,-1.0714,0.0822
2000,8,28,4.1448,-1.0642,0.0822
2000,8,29,4.1545,-1.0667,0.0824
2000,8,30,4.166,-1.0619,0.0825
2000,8,31,4.1678,-1.0546,0.0825
2000,9,1,4.1775,-1.0571,0.0827
2000,9,2,4.1794,-1.0498,0.0827
2000,9,3,4.191,-1.0449,0.0754
2000,9,4,4.2007,-1.0474,0.0756
2000,9,5,4.2026,-1.04,0.0756
2000,9,6,4.2141,-1.0351,0.0757
2000,9,7,4.2238,-1.0375,0.0759
2000,9,8,4.2256,-1.0301,0.0759
2000,9,9,4.2371,-1.0251,0.0761
2000,9,10,4.2371,-1.0251,0.0761
2000,9,11,4.2486,-1.02,0.0763
2000,9,12,4.2583,-1.0223,0.0764
2000,9,13,4.2601,-1.0149,0.0764
2000,9,14,4.2716,-1.0098,0.0766
2000,9,15,4.2813,-1.0121,0.0768
2000,9,16,4.2832,-1.0046,0.0691
2000,9,17,4.2947,-0.9994,0.0693
2000,9,18,4.2947,-0.9994,0.0693
2000,9,19,4.3062,-0.9942,0.0694
2000,9,20,4.3159,-0.9964,0.0696
2000,9,21,4.3177,-0.9889,0.0696
2000,9,22,4.3291,-0.9836,0.0697
2000,9,23,4.3291,-0.9836,0.0697
2000,9,24,4.3406,-0.9782,0.0699
2000,9,25,4.3503,-0.9804,0.0701
2000,9,26,4.3521,-0.9728,0.0701
2000,9,27,4.3635,-0.9674,0.0702
2000,9,28,4.3635,-0.9674,0.0702
2000,9,29,4.3751,-0.9619,0.0626
2000,9,30,4.3865,-0.9564,0.0627
2000,10,1,4.3865,-0.9564,0.0627
2000,10,2,4.3979,-0.9509,0.0628
2000,10,3,4.3979,-0.9509,0.0628
2000,10,4,4.4094,-0.9453,0.063
2000,10,5,4.4208,-0.9397,0.0631
2000,10,6,4.4208,-0.9397,0.0631
2000,10,7,4.4322,-0.934,0.0632
2000,10,8,4.4322,-0.934,0.0632
2000,10,9,4.4436,-0.9283,0.0634
2000,10,10,4.4534,-0.9304,0.0635
2000,10,11,4.455,-0.9226,0.0635
2000,10,12,4.4664,-0.9168,0.0637
2000,10,13,4.4665,-0.9168,0.0557
2000,10,14,4.4779,-0.911,0.0558
2000,10,15,4.4877,-0.913,0.056
2000,10,16,4.4893,-0.9052,0.056
2000,10,17,4.5007,-0.8993,0.0561
2000,10,18,4.5007,-0.8993,0.0561
2000,10,19,4.5121,-0.8934,0.0562
2000,10,20,4.5219,-0.8954,0.0563
2000,10,21,4.5234,-0.8875,0.0563
2000,10,22,4.5332,-0.8894,0.0564
2000,10,23,4.5348,-0.8815,0.0564
2000,10,24,4.5461,-0.8754,0.0566
2000,10,25,4.5461,-0.8754,0.0566
2000,10,26,4.5575,-0.8694,0.0567
2000,10,27,4.5674,-0.8713,0.0487
2000,10,28,4.5689,-0.8633,0.0487
2000,10,29,4.5787,-0.8652,0.0488
2000,10,30,4.5802,-0.8572,0.0488
2000,10,31,4.5901,-0.859,0.0489
2000,11,1,4.5915,-0.851,0.0489
2000,11,2,4.6029,-0.8448,0.049
2000,11,3,4.6127,-0.8466,0.0491
2000,11,4,4.6142,-0.8385,0.0491
2000,11,5,4.624,-0.8403,0.0492
2000,11,6,4.6255,-0.8323,0.0492
2000,11,7,4.6353,-0.834,0.0493
2000,11,8,4.6368,-0.8259,0.0493
2000,11,9,4.6466,-0.8277,0.0494
2000,11,10,4.6579,-0.8213,0.0495
2000,11,11,4.658,-0.8213,0.0413
2000,11,12,4.6692,-0.8149,0.0414
2000,11,13,4.6692,-0.8149,0.0414
2000,11,14,4.6805,-0.8085,0.0415
2000,11,15,4.6819,-0.8003,0.0415
2000,11,16,4.6918,-0.802,0.0415
2000,11,17,4.703,-0.7955,0.0416
2000,11,18,4.703,-0.7955,0.0416
2000,11,19,4.7143,-0.7889,0.0417
2000,11,20,4.7143,-0.7889,0.0417
2000,11,21,4.7255,-0.7823,0.0418
2000,11,22,4.7255,-0.7823,0.0418
2000,11,23,4.7367,-0.7757,0.0419
2000,11,24,4.7466,-0.7773,0.042
2000,11,25,4.7479,-0.769,0.042
2000,11,26,4.7579,-0.7706,0.0336
2000,11,27,4.7592,-0.7623,0.0336
2000,11,28,4.7691,-0.7639,0.0337
2000,11,29,4.7704,-0.7556,0.0337
2000,11,30,4.7803,-0.7571,0.0338
2000,12,1,4.7816,-0.7488,0.0338
2000,12,2,4.7915,-0.7503,0.0339
2000,12,3,4.8027,-0.7435,0.0339
2000,12,4,4.8027,-0.7435,0.0339
2000,12,5,4.8138,-0.7366,0.034
2000,12,6,4.8138,-0.7366,0.034
2000,12,7,4.825,-0.7297,0.0341
2000,12,8,4.825,-0.7297,0.0341
2000,12,9,4.8362,-0.7228,0.0341
2000,12,10,4.8362,-0.7228,0.0341
2000,12,11,4.8473,-0.7158,0.0342
2000,12,12,4.8573,-0.7173,0.0257
2000,12,13,4.8585,-0.7088,0.0257
2000,12,14,4.8684,-0.7102,0.0258
2000,12,15,4.8696,-0.7017,0.0258
2000,12,16,4.8795,-0.7032,0.0258
2000,12,17,4.8807,-0.6946,0.0258
2000,12,18,4.8906,-0.696,0.0259
2000,12,19,4.9018,-0.6889,0.0259
2000,12,20,4.9018,-0.6889,0.0259
2000,12,21,4.9129,-0.6817,0.026
2000,12,22,4.9129,-0.6817,0.026
2000,12,23,4.9239,-0.6745,0.026
2000,12,24,4.9239,-0.6745,0.026
2000,12,25,4.935,-0.6672,0.0261
2000,12,26,4.9449,-0.6686,0.0261
2000,12,27,4.9461,-0.66,0.0261
2000,12,28,4.956,-0.6613,0.0175
2000,12,29,4.9572,-0.6526,0.0175
2000,12,30,4.9671,-0.6539,0.0175
2000,12,31,4.9782,-0.6465,0.0175
2001,1,1,4.9782,-0.6465,0.0175
2001,1,2,4.9892,-0.6391,0.0176
2001,1,3,4.9892,-0.6391,0.0176
2001,1,4,5.0002,-0.6317,0.0176
2001,1,5,5.0101,-0.6329,0.0176
2001,1,6,5.0112,-0.6242,0.0176
2001,1,7,5.0223,-0.6167,0.0177
2001,1,8,5.0223,-0.6167,0.0177
2001,1,9,5.0332,-0.6091,0.0177
2001,1,10,5.0432,-0.6103,0.0177
2001,1,11,5.0442,-0.6015,0.0177
2001,1,12,5.0542,-0.6027,0.0178
2001,1,13,5.0652,-0.595,0.0089
2001,1,14,5.0652,-0.595,0.0089
2001,1,15,5.0761,-0.5873,0.0089
2001,1,16,5.0771,-0.5785,0.0089
2001,1,17,5.0871,-0.5796,0.0089
2001,1,18,5.0881,-0.5707,0.0089
2001,1,19,5.098,-0.5718,0.009
2001,1,20,5.109,-0.564,0.009
2001,1,21,5.109,-0.564,0.009
2001,1,22,5.1199,-0.5562,0.009
2001,1,23,5.1208,-0.5473,0.009
2001,1,24,5.1308,-0.5483,0.009
2001,1,25,5.1417,-0.5404,0.009
2001,1,26,5.1417,-0.5404,0.009
2001,1,27,5.1526,-0.5325,0.009
2001,1,28,5.1526,-0.5325,0
2001,1,29,5.1634,-0.5245,0
2001,1,30,5.1643,-0.5155,0
2001,1,31,5.1743,-0.5165,0
2001,2,1,5.1851,-0.5084,0
2001,2,2,5.1851,-0.5084,0
2001,2,3,5.196,-0.5003,0
2001,2,4,5.196,-0.5003,0
2001,2,5,5.2068,-0.4922,0
2001,2,6,5.2068,-0.4922,0
2001,2,7,5.2176,-0.484,0
2001,2,8,5.2284,-0.4758,0
2001,2,9,5.2284,-0.4758,0
2001,2,10,5.2392,-0.4676,0
2001,2,11,5.2392,-0.4676,0
2001,2,12,5.2499,-0.4593,-0.0092
2001,2,13,5.2499,-0.4593,-0.0092
2001,2,14,5.2607,-0.451,-0.0092
2001,2,15,5.2707,-0.4519,-0.0092
2001,2,16,5.2714,-0.4427,-0.0092
2001,2,17,5.2814,-0.4435,-0.0093
2001,2,18,5.2822,-0.4343,-0.0093
2001,2,19,5.2929,-0.4259,-0.0093
