bioID,useFirst,lastName,pos,height,weight,college,hsState,race,GP,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade
randama01,Mark,Randall,F,79,230,Kansas,CO,W,127,6.9528,2.6142,0.622,0.6378,0.4409,0.189,0.063,0.4173,0.748,2.2756,1.0079,0.7638,0.5512,0.3071,0.0472
randoan01,Anthony,Randolph,F,82,210,Louisiana State,CA / AR / TX,B,170,17.5412,8.4706,1.6824,3.3824,0.8412,0.6176,1.0824,1.3059,2.0647,7.0824,3.2529,2.6294,1.9529,0.0824,0.0118
randoza01,Zach,Randolph,F,81,270,Michigan State,IN,B,691,31.4153,17.3213,2.9262,6.178,1.7337,0.7627,0.2894,2.1447,2.4096,14.453,6.8394,4.5456,3.4834,0.5774,0.1592
rasmubl01,Blair,Rasmussen,C,84,250,Oregon,WA,W,173,26.4509,9.6821,1.6416,4.8671,1.052,0.5318,1.0983,0.8324,3.474,9.7746,4.5202,0.8439,0.5896,0.1965,0.052
ratlith01,Theo,Ratliff,F-C,82,225,Wyoming,AL,B,810,25.3049,7.1716,1.9049,3.7691,0.5741,0.4852,2.4309,1.2358,2.8247,5.4951,2.7247,2.4259,1.7222,0.0025,0
rebraze01,Zeljko,Rebraca,F,83,240,none,,W,215,15.2558,5.9349,0.9116,2.2884,0.4093,0.2651,0.7442,0.9442,2.3814,4.307,2.2698,1.7628,1.3953,0,0
recasel01,Eldridge,Recasner,G,75,190,Washington,LA,B,296,17.3007,5.8514,0.4426,1.3615,1.7635,0.4358,0.0405,1.0304,1.3615,4.9932,2.125,0.8953,0.7939,1.973,0.8074
reddmi01,Michael,Redd,G,78,214,Ohio State,OH,B,629,31.9587,19.0334,0.9873,2.8442,2.1272,0.9205,0.1049,1.531,1.593,14.9523,6.6884,4.7663,3.9952,4.372,1.6614
redicjj01,J.J.,Redick,G,76,190,Duke,VA,W,346,20.5173,8.3988,0.1734,1.5665,1.5867,0.3497,0.0405,0.7919,1.2803,6.3179,2.6965,2.0087,1.7572,3.1243,1.2486
reedju01,Justin,Reed,F,80,240,Mississippi,MS,B,136,10.5588,3.4706,0.5588,0.8088,0.5,0.2279,0.1397,0.5809,1.6103,3.1691,1.2794,1.2132,0.9118,0.0294,0
reevebr01,Bryant,Reeves,C,84,275,Oklahoma State,OK,W,395,30.5595,12.519,2.1671,4.7823,1.5772,0.5063,0.7646,1.8835,3.4557,10.6532,5.0608,3.4051,2.3924,0.0684,0.0051
reevekh01,Khalid,Reeves,G,75,199,Arizona,NY,B,277,21.0722,7.8231,0.5884,1.5054,3.1986,0.8448,0.1155,1.6101,2.2708,6.4549,2.6859,2.1552,1.6029,2.3357,0.8484
reiddo01,Don,Reid,F,80,250,Georgetown,MD,B,403,13.335,3.6079,1.0844,1.8164,0.3548,0.4516,0.6998,0.6278,2.8164,2.727,1.4467,1.0868,0.7146,0.0025,0
reidjr01,J.R.,Reid,F-C,81,247,North Carolina,VA,B,590,21.378,8.0881,1.3644,3.1949,0.9119,0.7153,0.3559,1.3136,2.8559,6.4068,3.0678,2.678,1.9441,0.0542,0.0085
respesh01,Shawn,Respert,G,73,195,Michigan State,MI,B,172,13.6628,4.9477,0.4709,0.843,1.0291,0.5291,0.0407,0.7267,1.1163,4.4186,1.8314,0.8837,0.7209,1.657,0.564
reynoje01,Jerry,Reynolds,G-F,80,198,Louisiana State,NY,B,145,22.0207,11.3448,1.0207,2.2966,2.5241,1.1931,0.5448,1.9586,1.4621,9.4069,3.8759,4.3379,3.4966,0.469,0.0966
ricegl01,Glen,Rice,F-G,79,214,Michigan,MI,B,923,35.3998,18.7302,0.9166,3.455,2.1224,0.9653,0.2579,1.7551,2.3434,14.9469,6.8321,3.9967,3.3954,4.1463,1.6706
richaja01,Jason,Richardson,G-F,78,220,Michigan State,MI,B,805,34.6497,17.5466,1.246,3.7876,2.7267,1.1702,0.4311,1.8149,2.3329,15.1143,6.6596,3.3043,2.3391,5.0683,1.8882
richapo01,Pooh,Richardson,G,73,180,UCLA,PA,B,557,30.1939,11.0323,0.6822,2.1724,6.5099,1.228,0.1544,1.8384,1.7702,10.6679,4.7038,1.5512,1.0233,1.8025,0.6014
richaqu01,Quentin,Richardson,G,78,223,DePaul,IL,B,782,26.5396,10.2647,1.1867,3.4872,1.454,0.7762,0.1893,1.1074,1.954,9.3977,3.7366,1.8133,1.3005,4.1982,1.491
richmmi01,Mitch,Richmond,G,77,215,Kansas State,FL,B,819,35.1563,20.801,0.7631,2.8669,3.4689,1.2589,0.265,2.5751,2.5275,16.3187,7.3455,5.3602,4.5726,3.9463,1.5372
rideris01,Isaiah,Rider,G-F,77,215,UNLV,CA,B,563,31.7069,16.7052,1.2007,2.6465,2.7265,0.6519,0.2416,2.5311,2.357,14.3606,6.3641,3.4369,2.7922,3.3677,1.1847
ridnolu01,Luke,Ridnour,G,74,175,Oregon,WA,W,640,27.0719,9.8547,0.4547,1.8984,4.8906,1.0625,0.2094,1.7422,2.2391,8.5766,3.6953,2.0078,1.7437,2.0172,0.7203
rileyer01,Eric,Riley,C,84,245,Michigan,OH,B,186,9.914,3.086,0.9677,1.6075,0.3226,0.2903,0.7097,0.6774,1.629,2.5699,1.172,1.0538,0.7419,0.0215,0
riverdo01,Doc,Rivers,G,76,185,Marquette,IL,B,375,23.6053,8.5787,0.3867,1.9547,3.6347,1.4533,0.3253,1.272,2.576,7.376,3.0853,2.1013,1.704,2.1147,0.704
roberal01,Alvin,Robertson,G,75,185,Arkansas,OH,B,309,30.89,11.1456,1.8867,2.7087,4.5016,2.5113,0.3301,2.4304,3.3107,9.6181,4.4207,2.4175,1.7508,1.767,0.5534
roberfr01,Fred,Roberts,F-C,82,218,Brigham Young,UT,W,307,19.3094,8.0782,1.0879,1.7329,1.3322,0.6319,0.3388,1.1726,1.8143,6.2769,3.1792,2.0098,1.5798,0.3779,0.1401
roberst01,Stanley,Roberts,C,84,285,Louisiana State,SC,B,300,19.5633,8.5167,1.6867,3.4767,0.63,0.3667,1.2833,1.2333,3.5333,7.08,3.53,2.8333,1.4567,0.0067,0
robinbe01,Bernard,Robinson,G-F,78,210,Michigan,DC,B,128,14.9141,4.5,0.6719,1.7891,0.9844,0.8516,0.125,0.8594,1.6797,3.9688,1.6562,1.4609,1.1484,0.2422,0.0391
robincl02,Clifford,Robinson,F-C,82,225,Connecticut,NY,B,1298,31.584,14.5185,1.3421,3.2789,2.3282,1.0393,1.03,1.8282,3.0431,12.4222,5.463,3.7858,2.6364,2.6741,0.9561
robinda01,David,Robinson,C,85,235,Navy,VA,B,905,34.5514,20.7702,3.0718,7.4409,2.516,1.3812,2.9116,2.3867,2.8464,14.2773,7.3757,8.137,5.9912,0.1083,0.0276
robined01,Eddie,Robinson,G-F,80,204,Central Oklahoma,MI,B,278,19.223,6.9712,0.8669,1.8813,0.9065,0.777,0.3273,0.7734,1.241,6.0468,3.0647,1.1007,0.8129,0.1151,0.0288
robingl01,Glenn,Robinson,F,79,225,Purdue,IN,B,688,36.8401,20.689,1.4927,4.5959,2.7311,1.2006,0.5654,3.1206,2.6846,17.6294,8.0974,4.3837,3.593,2.6497,0.9012
robinja02,James,Robinson,G,74,180,Alabama,MS,B,381,18.2047,7.5643,0.5223,1.21,1.8766,0.5381,0.1864,1.3228,1.6982,6.9869,2.7559,1.5066,1.0026,3.021,1.0499
robinna01,Nate,Robinson,G,69,180,Washington,WA / CA,B,448,23.0179,11.2455,0.7098,1.8147,2.8013,0.8951,0.0558,1.4375,2.4576,9.4888,4.0335,2.3594,1.8817,3.6607,1.2969
robinru01,Rumeal,Robinson,G,74,195,Michigan,MA,B,336,18.1488,7.5774,0.4881,1.3155,3.5089,0.8958,0.1607,1.7262,1.7827,6.9792,3.0179,1.9792,1.2083,0.9702,0.3333
rodmade01,Dennis,Rodman,F,79,210,SE Oklahoma State,TX,B,588,35.6327,6.4218,5.4167,10.4728,2.148,0.665,0.5136,1.733,3.1224,5.4133,2.6378,1.7857,1.0272,0.5136,0.119
rodrise01,Sergio,Rodriguez Gomez,G,75,168,none,,W,285,13.2175,4.2702,0.3509,0.9404,2.9474,0.5719,0.0316,1.2737,1.2175,3.9123,1.6351,0.8211,0.614,1.2211,0.386
rogerca01,Carlos,Rogers,C-F,82,220,Tennessee State,MI,B,298,18.9732,7.3691,1.6879,2.5805,0.6107,0.4295,0.7886,0.9966,1.7282,5.5638,2.9799,2.3154,1.302,0.4161,0.1074
rogerro01,Rodney,Rogers,F,79,235,Wake Forest,NC,B,866,25.2575,10.933,1.4723,3.0092,1.9885,1.0023,0.5208,1.8834,3.0924,9.2309,4.1663,2.6143,1.8037,2.2933,0.7968
rogerro02,Roy,Rogers,F,82,235,Alabama,AL,B,137,16.854,4.7591,1.3139,2.2117,0.4161,0.1898,1.5255,0.7372,1.9562,4.3504,2.1022,1.0292,0.5474,0.0146,0.0073
rollitr01,Tree,Rollins,C,85,235,Clemson,GA,B,234,8.5812,1.3761,0.641,1.3419,0.2009,0.1538,0.7179,0.3333,1.2009,1.0897,0.5128,0.5,0.3504,0.0085,0
rondora01,Rajon,Rondo,F,73,171,Kentucky,VA / KY,B,437,32.5652,10.8215,1.1465,3.3021,8.0618,1.9291,0.1304,2.6682,2.238,9.3089,4.4737,2.7963,1.73,0.5973,0.1442
rooksse01,Sean,Rooks,C,82,250,Arizona,CA,B,749,18.1028,6.243,1.259,2.5821,0.8425,0.3405,0.6662,1.0734,2.2123,4.9733,2.283,2.3965,1.6742,0.0294,0.0027
rosede01,Derrick,Rose,G,75,190,Memphis,IL,B,279,36.8172,20.9964,0.9606,2.8781,6.8495,0.871,0.4444,2.9247,1.4659,17.4659,8.0968,4.9534,4.0358,2.4731,0.767
roseja01,Jalen,Rose,G,80,210,Michigan,MI,B,923,30.2557,14.3229,0.532,2.9274,3.8212,0.7898,0.3413,2.2774,2.6089,11.8581,5.2568,3.7454,3.0011,2.2774,0.8082
rosema01,Malik,Rose,F,79,240,Drexel,PA,B,813,16.4883,6.1538,1.4342,2.7122,0.8413,0.599,0.3604,1.3026,2.3321,5.048,2.2042,2.3272,1.7282,0.0972,0.0172
rossqu01,Quinton,Ross,G,78,193,Southern Methodist,TX,B,458,18.4651,4.0677,0.583,1.4847,0.941,0.5742,0.2817,0.4738,1.8646,3.9847,1.6681,0.8777,0.6245,0.3362,0.107
royaldo01,Donald,Royal,F,80,210,Notre Dame,LA,B,438,17.5708,6.3333,1.1073,1.847,1.0434,0.4909,0.2078,1.0548,1.7374,4.0662,1.9338,3.2078,2.4658,0.0297,0
roybr01,Brandon,Roy,G,78,215,Washington,WA,B,321,35.6324,19.0249,1.0717,3.2087,4.6542,1.0343,0.2336,1.8318,1.947,14.9938,6.8941,5.2866,4.2336,2.8505,1.0031
roziecl01,Clifford,Rozier,C-F,83,245,Louisville,FL,B,173,17.2486,4.7803,2.1734,3.0116,0.5665,0.4509,0.6532,0.9364,2.5145,4.0751,2.0231,1.5549,0.7225,0.0636,0.0116
ruddde01,Delaney,Rudd,G,74,180,Wake Forest,NC,B,162,9.3025,3.3519,0.2037,0.5926,2.1111,0.321,0.0185,1,1.0062,3.142,1.2716,0.784,0.6296,0.7346,0.179
ruffimi01,Michael,Ruffin,F,80,246,Tulsa,CO,B,414,14.4155,1.7295,1.7609,2.1812,0.6039,0.4807,0.4662,0.6594,2.2754,1.5314,0.6232,1.0531,0.4831,0.0072,0
ruffitr01,Trevor,Ruffin,G,73,185,Hawaii,NY,B,110,17,9.1909,0.2636,1.1455,2.8818,0.5182,0.0364,1.7818,1.6727,7.6818,3.1545,2,1.5909,3.4818,1.2909
rushbr01,Brandon,Rush,G,78,210,Kansas,MO / NC,B,289,26.8616,9.083,0.4879,3.1349,1.1349,0.5882,0.6747,1.0554,1.5848,7.8235,3.4325,1.1869,0.8547,3.2976,1.3633
rushka01,Kareem,Rush,G,78,215,Missouri,MO,B,346,17.2081,6.396,0.3006,1.3526,1.0202,0.4335,0.2139,0.8584,1.3266,6.3237,2.5318,0.711,0.5,2.3266,0.8324
russebr01,Bryon,Russell,F,79,225,Long Beach State,CA,B,841,23.5482,7.9227,0.8942,2.5707,1.2901,1.0392,0.2414,0.9929,2.3591,6.2687,2.7039,2.2663,1.7004,2.2069,0.8145
sabonar01,Arvydas,Sabonis,C,87,279,none,,W,470,24.2021,11.9766,1.5617,5.7489,2.0511,0.7872,1.0511,1.7809,2.7447,8.8511,4.4298,3.5957,2.8277,0.883,0.2894
sallejo01,John,Salley,F-C,83,230,Georgia Tech,NY,B,435,22.2667,6.9793,1.5264,2.8046,1.3954,0.6046,1.1402,1.2828,3.1494,5.0805,2.4713,2.7701,2.0322,0.0161,0.0046
salmojo01,John,Salmons,G-F,78,210,Miami (FL),PA,B,720,26.9444,9.9653,0.525,2.5472,2.4958,0.9014,0.2653,1.4458,1.9097,8.2014,3.6069,2.4667,1.9792,2.125,0.7722
sandela01,Larry,Sanders,F,83,235,Virginia Commonwealth,FL,B,112,13.5268,3.9821,1.0804,1.9375,0.4375,0.4821,1.3214,0.7232,2.2321,4.0357,1.7857,0.7857,0.4107,0.0179,0
sandemi01,Mike,Sanders,F-G,78,210,UCLA,LA,B,164,19.3841,6.939,0.9268,1.8232,1.4268,0.6098,0.4024,0.878,2.628,6.4085,3.0183,1.1098,0.8659,0.1646,0.0366
santida01,Dan,Santiago,C,84,250,St. Vincent,NM,W,122,11.623,3.418,0.623,1.5082,0.3115,0.3197,0.3852,0.6967,1.8934,2.6721,1.2541,1.3279,0.9098,0,0
scalabr01,Brian,Scalabrine,F,81,240,Southern California,WA,W,520,13.0173,3.0654,0.5288,1.4596,0.8365,0.3019,0.2327,0.6558,1.575,2.9077,1.1346,0.575,0.45,1.0058,0.3462
schayda01,Danny,Schayes,C-F,83,235,Syracuse,NY,W,470,16.2085,5.2936,1.1957,2.4404,0.8149,0.4277,0.4894,0.8894,2.2638,4.266,1.883,1.8872,1.5255,0.0213,0.0021
schefst01,Steve,Scheffler,C-F,81,250,Purdue,MI,W,174,5.2759,1.9023,0.4655,0.569,0.1494,0.1724,0.046,0.1954,0.7529,1.2471,0.6954,0.6667,0.5057,0.0287,0.0057
schindw01,Dwayne,Schintzius,C,85,260,Florida,FL,W,217,8.9862,2.7051,0.7696,1.7005,0.4286,0.1382,0.5392,0.5484,1.4793,2.9171,1.1797,0.5346,0.341,0.0369,0.0046
schrede01,Detlef,Schrempf,F-C,81,214,Washington,WA,W,762,32.6864,15.5052,1.7546,5.1063,3.9357,0.8255,0.2874,2.1693,3.0052,10.7349,5.3136,5.3373,4.3399,1.3714,0.5381
scolalu01,Luis,Scola Balvoa,F,81,245,none,,W,386,30.2047,14.5,2.1192,5.6166,1.8731,0.7098,0.3212,1.7902,3.0648,11.8549,6.0466,3.2332,2.4041,0.044,0.0026
scottby01,Byron,Scott,G,75,195,Arizona State,CA,B,528,24.7083,11.447,0.4792,1.9091,1.9375,0.9223,0.2311,1.2292,1.4867,9.2822,4.1894,2.7254,2.2689,2.267,0.7992
scottde01,Dennis,Scott,G-F,80,229,Georgia Tech,VA,B,629,28.5898,12.868,0.5835,2.2369,2.0604,0.8347,0.3132,1.221,2.027,11.3052,4.7091,1.9173,1.5199,4.8649,1.93
scottsh01,Shawnelle,Scott,C,82,250,St. Johns (NY),NY,B,105,6.0381,1.8,0.9905,1.181,0.1905,0.1333,0.219,0.3429,1.1714,1.6,0.7429,0.6762,0.3143,0,0
sealyma01,Malik,Sealy,F-G,80,190,St. Johns (NY),NY,B,493,23.7728,10.0507,1.0243,2.1907,1.6552,1.0507,0.3185,1.3813,2.2049,8.8742,3.783,2.6755,2.1643,1.0974,0.3205
sefolth01,Thabo,Sefolosha,G,77,215,none,,B,409,22.1687,5.3839,0.7359,2.9584,1.4743,0.978,0.4572,0.9829,1.7971,4.7995,2.1002,1.0587,0.7726,1.2714,0.4108
seikaro01,Rony,Seikaly,C,83,230,Syracuse,,W,526,32.365,15.0475,3.2034,6.5095,1.3821,0.6255,1.2395,2.808,3.4696,11.0798,5.3764,6.038,4.2852,0.0513,0.0095
serapke01,Kevin,Seraphin,F,81,275,LeMoyne?,,B,115,15.7478,5.2783,1.5913,2.1652,0.3739,0.313,0.9043,0.9391,2.2522,4.6,2.3391,0.8783,0.6,0.0087,0
sesayan01,Ansu,Sesay,F,80,223,Mississippi,TX,B,127,10.2441,3.1575,0.8031,0.9528,0.4882,0.2992,0.2362,0.4567,1.2756,2.9213,1.2677,0.874,0.5591,0.2283,0.063
sessira01,Ramon,Sessions,G,75,190,Nevada-Reno,SC,B,323,25.3622,11.096,0.6471,2.4799,4.9845,0.8019,0.0805,1.9907,1.5913,8.6347,3.8793,4.0217,3.1641,0.5201,0.1734
shackch01,Charles,Shackleford,F-C,82,225,North Carolina State,NC,B,173,14.8728,5,1.5434,3.1734,0.5376,0.3699,0.5491,0.7688,2.3699,4.2832,2.1272,1.1156,0.7457,0.0173,0
shawbr01,Brian,Shaw,G,78,190,Cal. State-Santa Barbara,CA,B,861,22.4901,6.7875,0.7596,2.5006,4.0023,0.777,0.2613,1.7143,2.0186,6.6585,2.662,1.2393,0.9628,1.6295,0.5006
simmobo01,Bobby,Simmons,G-F,78,210,DePaul,IL,B,466,24.6974,8.9893,1.1996,2.6438,1.5236,0.8498,0.1781,1.1202,2.4742,7.6223,3.3283,1.8498,1.5215,2.0494,0.8112
simmoli01,Lionel,Simmons,F-G,79,210,LaSalle,PA,B,454,29.674,12.848,1.7577,4.4824,3.2996,1.1322,0.7952,2.163,2.4361,11.4075,4.9383,3.7313,2.8767,0.3106,0.0947
simpkdi01,Dickey,Simpkins,F,81,248,Providence,MD,B,327,15.9052,4.2446,1.2936,2.3364,0.9327,0.2783,0.1835,1.1254,1.8135,3.4373,1.5138,1.9602,1.211,0.0275,0.0061
singlja01,James,Singleton,F,80,215,Murray State,IL,B,243,13.3868,3.9259,1.321,2.4239,0.4486,0.3992,0.4815,0.5761,1.6049,3.2222,1.4897,0.963,0.8025,0.4938,0.144
skilesc01,Scott,Skiles,G,73,180,Michigan State,IN,W,386,33.1425,13.7254,0.5544,2.3627,7.5959,0.9663,0.0492,2.9352,2.4637,10.5751,4.658,3.658,3.2617,2.9534,1.1477
skinnbr01,Brian,Skinner,F-C,81,255,Baylor,TX,B,608,17.9408,4.7303,1.5115,3.1612,0.4737,0.4211,0.875,0.8536,2.0888,3.9786,1.9638,1.4112,0.7993,0.0099,0.0033
slatere01,Reggie,Slater,F,79,215,Wyoming,TX,B,259,13.5637,5.5985,1.2973,1.668,0.5598,0.3514,0.2162,0.9421,1.9421,4.0039,1.9382,2.7375,1.722,0.0077,0
smithch01,Charles,Smith,F-C,82,230,Pittsburgh,CT,B,415,27.6747,12.788,2.0289,3.4096,1.4,0.7422,1.4,1.7542,3.3205,10.306,4.7301,4.2241,3.2867,0.188,0.041
smithch03,Chris,Smith,G,75,190,Connecticut,CT,B,224,17.6607,5.0893,0.2723,1.0268,2.7991,0.5268,0.25,0.9777,1.5446,4.3571,1.8973,1.4464,1.0312,0.7188,0.2634
smithch04,Charles,Smith,G,76,194,New Mexico,TX,B,142,13.8944,5.1338,0.4014,1.007,0.8732,0.6127,0.493,0.7817,1.4366,5.1127,2.0915,0.7324,0.4437,1.7606,0.507
smithcr01,Craig,Smith,F,79,250,Boston College,MA / CA,B,403,16.9429,7.6377,1.3474,2.5509,0.799,0.4541,0.2258,1.0248,2.3747,5.4764,3.0298,2.3846,1.5757,0.067,0.0025
smithdo03,Doug,Smith,F,82,220,Missouri,MI,B,296,19.7061,7.9595,1.3311,2.8378,1.3514,0.7568,0.5068,1.1926,3.3074,8.1047,3.4459,1.3682,1.0574,0.1216,0.0101
smithja01,Jabari,Smith,C,83,240,Louisiana State,GA,B,108,9.8426,3.0463,0.4537,1.1944,0.6111,0.3426,0.2407,0.5,1.537,2.8056,1.1574,1.0463,0.7222,0.0741,0.0093
smithja02,Jason,Smith,F,84,240,Colorado State,CO,W,249,15.3052,5.0442,1.1727,2.0482,0.498,0.3614,0.6064,0.7068,2.0241,4.5783,2.1406,0.9679,0.7028,0.2169,0.0602
smithjo02,Joe,Smith,F,82,225,Maryland,VA,B,1029,26.2352,10.8873,2.3839,3.9971,0.9815,0.5889,0.8426,1.2517,2.8873,9.24,4.2031,3.102,2.4519,0.1224,0.0292
smithjo03,Josh,Smith,F,81,210,none,VA / GA,B,601,33.9418,15.0483,2.1231,5.8103,3.0799,1.2696,2.1714,2.4759,2.8852,12.4659,5.7903,4.6656,3.1248,1.2329,0.3428
smithjr01,J.R.,Smith,G,78,220,none,NJ,B,538,24.1524,12.5,0.513,2.3606,2.0223,0.9777,0.171,1.4777,2.119,10.4164,4.4461,2.4442,1.8086,4.8773,1.7993
smithke01,Kenny,Smith,G,75,170,North Carolina,NY,B,516,28.0562,12.0349,0.3372,1.4709,4.9864,0.9419,0.0814,2.0291,1.4128,9.0388,4.4012,2.4593,2.1085,2.7422,1.124
smithla01,Larry,Smith,F-C,80,215,Alcorn State,MS,B,192,18.5208,2.3802,2.6667,3.7552,0.776,0.6615,0.2344,0.9167,2.7031,2.3021,1.125,0.4323,0.1302,0.0052,0
smithla02,LaBradford,Smith,G,75,200,Louisville,TX,B,183,17.1093,6.6557,0.4918,0.9891,2.153,0.776,0.082,1.1803,2.0328,6.1311,2.6503,1.459,1.1858,0.5683,0.1694
smithmi02,Michael,Smith,F,80,230,Providence,DC,B,449,23.5011,5.6281,2.4989,4.6125,1.4722,0.804,0.5523,1.1715,2.5323,3.9354,2.1158,2.6347,1.3942,0.0156,0.0022
smithot01,Otis,Smith,G-F,77,210,Jacksonville,FL,B,130,21.2462,10.4154,1.6615,2.2231,1.7385,0.9308,0.3692,1.5538,2.1154,9.3846,4.0231,3.0154,2.2385,0.5154,0.1308
smithst01,Steve,Smith,G,79,200,Michigan State,MI,B,942,30.6327,14.2569,1.1805,2.0679,3.1019,0.7707,0.2919,1.8195,2.4183,11.1306,4.8928,3.8482,3.2527,3.4055,1.2187
smithto02,Tony,Smith,G,75,185,Marquette,WI,B,457,15.9628,5.4792,0.709,0.8993,1.9278,0.698,0.1729,0.9672,1.5689,5.1685,2.2254,1.1094,0.7659,0.8556,0.2626
smitsri01,Rik,Smits,C,88,250,Marist,,W,703,26.5363,15.1408,1.7226,4.3442,1.4267,0.4125,1.1252,1.8578,3.3755,12.4438,6.2589,3.3855,2.6188,0.0341,0.0043
snower01,Eric,Snow,G,75,190,Michigan State,OH,B,846,27.344,6.8452,0.4953,2.0355,5.0177,1.1525,0.1241,1.6442,2.3794,5.974,2.5343,2.2423,1.7116,0.3132,0.065
snydeki01,Kirk,Snyder,G,78,225,Nevada-Reno,CA,B,211,16.7773,6.3175,0.7204,1.6114,1.1422,0.4076,0.327,0.981,1.5545,5.2891,2.3175,1.782,1.2464,1.3318,0.436
solomwi01,Willie,Solomon,G,73,185,Clemson,CT,B,115,13.8522,5.0783,0.2087,0.9391,1.9565,0.5391,0.0957,1.0087,1.2783,5.0087,1.8957,0.9304,0.6435,2.1565,0.6435
songada01,Darius,Songaila,F,81,248,Wake Forest,NH,W,495,18.6505,6.899,1.1172,2.2949,1.1899,0.6566,0.2141,0.9778,2.4182,5.8667,2.9273,1.2303,1.0384,0.0384,0.0061
sparrro01,Rory,Sparrow,G,74,175,Villanova,NJ,B,126,22.7302,7.6032,0.381,1.3175,3.5317,0.754,0.1667,1.2619,1.9524,7.1984,3.4048,0.7619,0.5238,0.7381,0.2698
speigma01,Marreese,Speights,C,82,245,Florida,FL / FL / VA,B,265,16.4377,7.5849,1.5283,2.7321,0.5472,0.3208,0.5208,0.7962,2.2642,6.5094,3.1283,1.7321,1.317,0.0755,0.0113
spencel01,Elmore,Spencer,C,84,270,UNLV,GA,B,157,16.8217,5.879,0.8089,2.7261,0.6943,0.3376,1.0828,1.586,2.1401,4.8025,2.4777,1.5924,0.9236,0.0191,0
spencfe01,Felton,Spencer,C,84,265,Louisville,KY,B,640,19.2156,5.2406,2.0516,3.3172,0.3328,0.3875,0.8344,1.0422,3.3062,3.8531,1.8656,2.2953,1.5094,0.0016,0
splitti01,Tiago,Splitter Beims,F,83,232,none,,W,119,15.6218,6.9496,1.3866,2.8739,0.7647,0.4202,0.5378,1,1.8908,4.4874,2.6303,2.6975,1.6891,0.0084,0
sprewla01,Latrell,Sprewell,G,77,190,Alabama,MI / WI,B,913,38.6298,18.3045,0.8434,3.2355,4.0131,1.4173,0.4337,2.6835,1.8499,15.6561,6.655,4.7076,3.7853,3.5838,1.2092
stackje01,Jerry,Stackhouse,G-F,78,218,North Carolina,NC / VA,B,933,31.8081,17.3923,0.9871,2.2647,3.4352,0.9239,0.4641,2.8049,1.9068,13.9443,5.702,6.0407,4.9614,3.3365,1.0268
starkjo01,John,Starks,G,75,180,Oklahoma State,OK,B,830,27.9494,12.8711,0.4843,2.0313,3.6843,1.1181,0.1241,1.8,2.7193,11.4036,4.7012,2.6012,2.0084,4.2952,1.4602
stepavl01,Vladimir,Stepania,C,84,236,none,,W,270,13.8,4.1407,1.6444,2.7259,0.3481,0.4074,0.5333,0.7889,1.7852,3.9667,1.6852,1.4222,0.763,0.0556,0.0074
stevede01,Deshawn,Stevenson,G,77,210,none,CA,B,768,22.4414,7.3477,0.5104,1.7161,1.6966,0.513,0.1667,1.0299,1.3945,6.8385,2.7852,1.6576,1.1615,1.832,0.6159
stewala01,Larry,Stewart,F,80,220,Coppin State,PA,B,270,20.0556,7.4259,1.6444,2.3444,1.2519,0.5444,0.3926,1.2815,2.1481,5.5667,2.8333,2.2926,1.7259,0.163,0.0333
stewami01,Michael,Stewart,C,82,230,California,CA,B,286,11.549,2.1783,1.2203,1.951,0.3077,0.1958,0.972,0.4965,1.9476,1.9441,0.8601,0.8776,0.458,0,0
stithbr01,Bryant,Stith,G,77,208,Virginia,VA,B,586,28.0154,10.1468,1.0324,2.3515,2.0102,1.0137,0.2218,1.3242,1.8635,8.1348,3.4488,3.2423,2.727,1.5887,0.5222
stockjo01,John,Stockton,G,73,170,Gonzaga,WA,W,1016,33.0246,13.8051,0.6703,2.2087,10.562,2.0768,0.2283,2.874,2.5266,9.6102,4.9213,3.8986,3.2274,1.8622,0.7352
stojape01,Peja,Stojakovic,F-G,81,220,none,,W,804,33.5448,16.9739,0.9291,3.7749,1.7512,0.9291,0.1318,1.3557,1.7376,13.3321,6.0012,3.1095,2.7823,5.4627,2.1891
stoudam01,Amare,Stoudemire,F-C,82,245,none,FL,B,641,34.4836,21.5741,2.624,6.1373,1.4524,0.8674,1.4306,2.6318,3.4072,14.7785,7.8752,7.5788,5.7769,0.1919,0.0468
stoudda01,Damon,Stoudamire,G,70,171,Arizona,OR,B,878,33.1515,13.3975,0.8007,2.6606,6.1173,1.0854,0.0923,2.3235,1.9419,12.1435,4.9305,2.5558,2.1287,3.9453,1.4077
stoudsa01,Salim,Stoudamire,G,73,179,Arizona,OR,B,157,17.051,8.0255,0.1401,1.2229,1.0446,0.3503,0.0637,1.0064,1.5287,6.9873,2.8408,1.4522,1.2803,2.9045,1.0637
stricer01,Erick,Strickland,G,75,210,Nebraska,NE,B,501,20.3373,7.5449,0.4471,2.1816,2.4012,0.8423,0.0818,1.3333,1.9142,6.7864,2.6607,1.7166,1.4172,2.2974,0.8064
stricma01,Mark,Strickland,F,81,210,Temple,GA,B,281,12.153,4.5587,0.9537,1.79,0.363,0.2811,0.3915,0.5801,1.1423,3.9324,1.9181,1.0712,0.7153,0.032,0.0071
stricro02,Rod,Strickland,G,75,175,DePaul,NY / VA,B,931,32.3684,13.8281,1.1074,2.8292,7.7336,1.4941,0.2127,2.7325,1.8754,11.391,5.1665,4.565,3.3147,0.6466,0.1805
