headX,headY,headZ
-11.75471,,13.718748
-11.75471,,13.103033
-11.75471,,12.610461
-12.003813,,12.179461
-12.066089,,11.933175
-11.941537,,11.625318
-11.879262,,11.31746
-12.003813,,11.009603
-11.879262,,10.763316
-12.066089,,10.824888
-12.003813,,10.94803
-11.630158,,10.94803
-11.75471,,10.886459
-12.19064,,10.517031
-12.128365,,10.455459
-11.816986,,10.332315
-11.941537,,10.024458
-12.377468,,10.209173
-12.439744,,10.701745
-12.128365,,11.071174
-12.003813,,11.255888
-12.003813,,11.009603
-12.19064,,10.824888
-12.128365,,10.94803
-11.879262,,11.255888
-12.066089,,11.31746
-12.50202,,11.009603
-12.564296,,10.94803
-12.564296,,11.255888
-12.564296,,11.379031
-12.50202,,11.31746
-12.315192,,10.763316
-12.626571,,10.393888
-13.124778,,10.393888
-13.124778,,10.640173
-13.498432,,10.763316
-13.622984,,10.270744
-13.498432,,9.839744
-13.809812,,10.209173
-14.12119,,10.701745
-14.43257,,11.379031
-15.428982,,11.379031
-15.927189,,11.071174
-16.114016,,10.578602
-16.425396,,10.332315
-16.985878,,10.147601
-17.484083,,10.024458
-17.98229,,9.593458
-18.293669,,8.793028
-18.605047,,8.115742
-18.791876,,7.869455
-18.978703,,7.684741
-18.916428,,7.438455
-18.791876,,7.069026
-18.418221,,6.638025
-18.418221,,6.514882
-18.729599,,6.884311
-19.040979,,7.438455
-18.854151,,7.376884
-18.542772,,6.82274
-18.418221,,6.638025
-18.231394,,6.82274
-18.169117,,7.500026
-17.733187,,7.992599
-17.359531,,7.561598
-17.048153,,7.007454
-16.549946,,7.007454
-15.864912,,7.869455
-15.491258,,9.100885
-15.553534,,9.655029
-15.428982,,9.531886
-14.930776,,8.8546
-14.557121,,8.793028
-14.308018,,9.531886
-14.308018,,10.08603
-14.557121,,10.270744
-14.058914,,9.593458
-13.436156,,9.347172
-13.187054,,9.408743
-13.37388,,9.347172
-13.68526,,9.593458
-13.809812,,9.531886
-13.37388,,9.285601
-13.498432,,9.408743
-13.622984,,9.778172
-13.809812,,9.839744
-13.996639,,9.408743
-13.622984,,8.731457
-13.187054,,8.546742
-13.000226,,8.546742
-13.000226,,8.977743
-12.875674,,9.285601
-12.751122,,9.408743
-12.751122,,9.224029
-12.564296,,9.039314
-12.875674,,9.224029
-13.560708,,9.470315
-14.245742,,9.224029
-14.43257,,8.8546
-14.743948,,8.177313
-15.117603,,7.684741
-15.242155,,7.376884
-15.366707,,6.761168
-15.864912,,5.899168
-16.114016,,5.283453
-15.989464,,4.729309
-16.114016,,4.544594
-16.051741,,4.35988
-16.051741,,4.606166
-15.802637,,4.606166
-15.678085,,4.298308
-15.428982,,4.236737
-14.681673,,4.052022
-14.245742,,4.052022
-13.872087,,4.113594
-13.560708,,4.298308
-13.124778,,4.79088
-12.626571,,5.037166
-12.252916,,5.160309
-12.315192,,5.098738
-12.128365,,4.975595
-11.941537,,4.667737
-11.630158,,4.729309
-11.131952,,4.544594
-10.945125,,4.729309
-11.007401,,4.79088
-11.318779,,5.221881
-11.194227,,5.837596
-11.131952,,6.330168
-11.131952,,6.453311
-11.256503,,6.207025
-11.318779,,6.02231
-11.567883,,6.145453
-11.692434,,6.514882
-12.003813,,6.82274
-12.128365,,6.82274
-12.003813,,6.82274
-11.941537,,7.007454
-12.003813,,7.192169
-11.692434,,7.25374
-11.75471,,7.007454
-12.315192,,6.268596
-13.062502,,5.529738
-13.560708,,5.098738
-13.872087,,4.421451
-14.806224,,3.744165
-15.802637,,3.066879
-16.549946,,2.635878
-16.923601,,2.635878
-17.11043,,2.759021
-17.484083,,2.759021
-17.920013,,2.512735
-17.98229,,1.958592
-17.98229,,1.835449
-17.733187,,1.958592
-17.733187,,2.081734
-17.608635,,1.712306
-17.297256,,1.46602
-17.11043,,1.46602
-16.799049,,1.773877
-16.300844,,2.389592
-16.363119,,3.005307
-16.300844,,3.559451
-16.114016,,3.990451
-15.989464,,4.298308
-15.864912,,4.483023
-15.802637,,4.667737
-15.615809,,5.098738
-15.491258,,5.468167
-14.993052,,5.468167
-14.681673,,5.468167
-14.058914,,5.160309
-13.809812,,5.221881
-13.68526,,5.652881
-13.68526,,6.268596
-14.308018,,6.82274
-15.242155,,6.884311
-15.428982,,6.82274
-14.308018,,6.945883
-13.000226,,6.945883
-12.003813,,7.192169
-11.75471,,7.807884
-11.75471,,8.238885
-11.318779,,8.300456
-11.131952,,8.177313
-11.007401,,7.807884
-11.131952,,7.25374
-11.256503,,6.884311
-11.131952,,6.638025
-10.571469,,6.514882
-10.758297,,6.453311
-11.069676,,6.145453
-11.007401,,5.59131
-11.194227,,5.776024
-10.882849,,5.652881
-11.007401,,5.714453
-11.007401,,5.345024
-11.194227,,4.483023
-11.318779,,3.682594
-11.194227,,3.867308
-10.945125,,3.744165
-10.945125,,3.497879
-11.069676,,2.820593
-10.696021,,2.204878
-10.509193,,2.020163
-10.696021,,1.650734
-11.131952,,1.527591
-11.505607,,1.096591
-11.816986,,0.788733
-11.75471,,0.357732
-12.003813,,0.173018
-12.50202,,0.480875
-13.436156,,0.604018
-14.12119,,0.296161
-14.8685,,-1.181555
-15.615809,,-2.720843
-16.238567,,-3.151843
-16.923601,,-2.905557
-17.795464,,-2.967129
-18.231394,,-3.829129
-17.857738,,-4.875845
-17.421808,,-5.183703
-16.861326,,-5.06056
-16.861326,,-4.875845
-16.674498,,-4.629559
-15.989464,,-4.506416
-14.8685,,-4.383273
-13.809812,,-4.198559
-13.000226,,-3.644415
-12.564296,,-2.967129
-12.066089,,-2.474556
-11.505607,,-1.920413
-10.945125,,-1.304698
-10.509193,,-0.56584
-10.197815,,0.111446
-9.761884,,0.973447
-8.952299,,1.89702
-8.080438,,3.005307
-7.706783,,4.052022
-7.706783,,4.421451
-7.89361,,5.098738
-7.395404,,5.714453
-6.834921,,6.145453
-6.461267,,6.330168
-6.398991,,6.083882
-6.398991,,5.652881
-6.087612,,5.59131
-5.589406,,5.960739
-5.153475,,6.514882
-4.966648,,6.576454
-5.278027,,6.453311
-5.589406,,6.207025
-5.651681,,5.960739
-5.464854,,5.652881
-5.52713,,5.160309
-5.651681,,4.852452
-5.776233,,4.483023
-6.025336,,4.483023
-6.212163,,4.113594
-6.212163,,3.12845
-6.523542,,2.574306
-6.897197,,2.204878
-7.208576,,2.389592
-7.644507,,2.635878
-7.89361,,2.451164
-8.080438,,1.89702
-8.454092,,1.281305
-9.263678,,0.850304
-10.260091,,0.296161
-10.633745,,-0.257983
-10.633745,,-0.627412
-10.758297,,-0.935269
-10.820573,,-1.243127
-10.882849,,-1.858842
-11.069676,,-2.166699
-10.945125,,-2.289842
-10.820573,,-2.228271
-10.633745,,-2.105128
-10.322367,,-1.79727
-10.135539,,-1.550984
-9.948711,,-1.612556
-9.82416,,-1.550984
-9.761884,,-1.243127
-9.699609,,-0.812126
-9.699609,,-0.750555
-9.82416,,-0.873698
-9.761884,,-1.058412
-9.388229,,-0.873698
-9.201402,,-0.750555
-9.699609,,-0.56584
-9.948711,,-0.196411
-9.948711,,-0.073268
-9.761884,,-0.011697
-9.325953,,-0.011697
-9.512781,,-0.13484
-9.699609,,-0.257983
-10.010987,,-0.13484
-9.948711,,-0.011697
-9.699609,,-0.381126
-9.575057,,-0.381126
-9.699609,,-0.196411
-9.575057,,-0.073268
-9.512781,,-0.13484
-9.450505,,-0.196411
-9.450505,,-0.196411
-9.325953,,-0.011697
-9.201402,,0.234589
-8.765471,,0.296161
-8.267265,,0.111446
-8.142714,,-0.073268
-7.89361,,-0.073268
-7.519955,,0.111446
-7.395404,,0.542447
-7.270852,,0.788733
-7.333128,,1.096591
-7.1463,,1.219733
-7.208576,,1.46602
-7.644507,,1.527591
-7.89361,,1.650734
-7.955886,,1.712306
-7.955886,,1.650734
-8.080438,,1.773877
-8.142714,,1.46602
-8.142714,,1.281305
-8.204989,,1.46602
-8.267265,,1.650734
-8.454092,,1.650734
-8.64092,,1.712306
-8.765471,,1.958592
-9.07685,,2.143306
-9.388229,,2.143306
-9.512781,,2.081734
-9.388229,,2.143306
-9.263678,,2.081734
-9.325953,,2.266449
-9.450505,,2.451164
-9.201402,,2.635878
-9.575057,,2.759021
-9.82416,,2.574306
-9.82416,,2.204878
-9.948711,,2.204878
-10.010987,,2.020163
-10.073263,,1.958592
-10.322367,,1.835449
-10.509193,,1.89702
-10.945125,,2.389592
-11.256503,,2.389592
-11.692434,,2.389592
-11.816986,,2.266449
-12.066089,,2.266449
-12.315192,,2.143306
-12.688847,,2.204878
-12.751122,,2.020163
-12.315192,,1.773877
-12.003813,,1.46602
-12.128365,,1.46602
-12.315192,,1.527591
-12.377468,,1.342877
-12.315192,,1.219733
-12.252916,,0.788733
-12.377468,,0.911876
-12.439744,,1.035019
-12.252916,,1.219733
-12.003813,,1.281305
-11.692434,,1.281305
-11.381055,,1.404448
-11.256503,,1.46602
-11.194227,,1.773877
-11.131952,,2.697449
-10.882849,,3.805737
-10.633745,,3.928879
-10.509193,,2.943736
-10.322367,,2.143306
-9.886436,,2.081734
-9.263678,,2.635878
-9.450505,,3.005307
-10.384643,,2.943736
-11.567883,,2.451164
-11.879262,,2.081734
-11.007401,,1.773877
-10.509193,,2.143306
-10.945125,,2.759021
-12.315192,,3.190022
-12.813398,,2.697449
-12.19064,,2.204878
-11.131952,,2.389592
-11.007401,,2.943736
-11.75471,,3.066879
-11.75471,,3.005307
-11.816986,,3.497879
-11.879262,,4.35988
-11.879262,,4.975595
-12.066089,,5.098738
-12.252916,,4.852452
-12.439744,,4.421451
-12.688847,,4.175165
-12.688847,,4.606166
-12.439744,,5.406595
-12.128365,,6.207025
-11.75471,,6.453311
-12.003813,,6.330168
-12.128365,,6.330168
-12.003813,,6.268596
-11.816986,,5.960739
-11.816986,,6.145453
-11.879262,,6.268596
-12.066089,,5.899168
-12.252916,,6.145453
-12.377468,,6.945883
-11.879262,,6.330168
-11.381055,,5.160309
-11.069676,,5.776024
-11.443331,,8.48517
-11.692434,,9.470315
-11.505607,,7.623169
-11.443331,,5.652881
-11.75471,,5.529738
-11.879262,,7.007454
-12.128365,,8.238885
-12.564296,,7.992599
-13.187054,,6.884311
-13.24933,,6.453311
-12.315192,,6.884311
-10.696021,,7.623169
-9.82416,,8.054171
-10.446918,,8.054171
-11.692434,,8.238885
-12.003813,,8.608314
-11.318779,,9.408743
-10.010987,,10.270744
-9.82416,,10.763316
-10.633745,,10.763316
-11.443331,,10.393888
-11.443331,,10.024458
-10.197815,,10.393888
-9.201402,,11.625318
-8.765471,,12.795176
-8.080438,,13.103033
-7.021749,,12.97989
-6.523542,,12.795176
-7.208576,,12.487318
-7.831334,,12.425747
-7.831334,,12.54889
-7.084025,,12.672032
-6.772645,,12.795176
-6.71037,,12.733604
-6.025336,,12.54889
-4.717544,,12.241033
-4.03251,,11.994746
-4.842096,,11.933175
-6.523542,,11.933175
-7.395404,,11.255888
-7.208576,,10.393888
-6.336715,,9.901316
-5.402578,,10.147601
-4.281614,,10.517031
-2.911546,,10.701745
-3.347476,,11.440603
-3.907959,,11.194317
-5.153475,,10.640173
-5.96306,,9.962887
-6.585818,,9.839744
-6.585818,,10.08603
-7.084025,,10.701745
-7.208576,,11.132746
-6.212163,,10.763316
-5.091199,,10.94803
-4.842096,,11.31746
-5.96306,,11.871603
-6.648094,,11.933175
-6.087612,,11.810032
-5.402578,,12.117889
-5.215751,,12.795176
-5.464854,,12.918319
-5.52713,,12.056318
-5.651681,,10.886459
-5.589406,,10.886459
-5.153475,,11.933175
-4.157062,,12.856748
-3.472028,,12.487318
-3.783407,,11.194317
-4.219338,,10.763316
-4.468441,,11.686889
-4.343889,,12.856748
-4.157062,,13.164605
-3.907959,,12.672032
-3.59658,,12.425747
-3.658856,,12.733604
-3.845683,,13.226176
-3.907959,,13.595605
-3.970234,,13.718748
-4.157062,,13.657177
-4.03251,,13.226176
-4.094786,,13.103033
-4.157062,,12.918319
-3.783407,,12.241033
-3.783407,,11.748461
-3.845683,,11.810032
-4.03251,,12.056318
-3.970234,,12.425747
-4.094786,,12.54889
-4.094786,,12.241033
-4.219338,,12.179461
-4.343889,,12.241033
-4.468441,,12.672032
-4.468441,,13.164605
-4.592993,,13.287747
-4.77982,,13.226176
-4.530717,,12.54889
-4.094786,,11.933175
-3.59658,,11.132746
-3.036098,,10.209173
-2.84927,,10.209173
-3.098373,,11.563745
-4.094786,,13.410891
-4.717544,,13.718748
-4.655268,,13.287747
-3.845683,,13.041462
-3.222925,,13.410891
-3.098373,,14.21132
-3.59658,,14.396035
-4.157062,,14.457606
-4.157062,,14.642321
-3.347476,,14.888607
-2.039685,,15.196465
-0.856444,,15.319608
-0.545065,,15.381179
-0.794169,,15.381179
-0.91872,,15.565893
-0.91872,,15.627465
-0.794169,,15.750607
-0.91872,,15.996894
-0.794169,,15.996894
-0.856444,,15.627465
-0.856444,,15.565893
-0.109135,,15.319608
0.389072,,15.935323
0.700451,,15.935323
1.01183,,15.504322
0.26452,,15.196465
-0.295962,,15.01175
-0.420514,,15.134892
-0.295962,,15.258036
-0.295962,,15.134892
-0.420514,,15.073321
-0.731893,,15.134892
-0.856444,,15.196465
-0.856444,,14.888607
-0.731893,,14.396035
-0.48279,,14.21132
-0.358238,,14.149749
-0.109135,,14.149749
0.513623,,13.965034
0.887278,,13.226176
0.825002,,12.487318
0.326796,,12.179461
0.015417,,12.241033
0.077693,,12.302604
0.202244,,12.179461
0.389072,,11.994746
0.326796,,11.933175
0.077693,,11.933175
0.077693,,12.179461
0.077693,,12.795176
-0.046859,,13.103033
-0.358238,,12.241033
-0.420514,,11.071174
-0.48279,,10.578602
-0.109135,,11.071174
-0.109135,,11.810032
-0.233686,,11.933175
-0.295962,,11.255888
-0.420514,,10.701745
-0.233686,,10.393888
0.077693,,10.578602
0.451347,,10.824888
0.825002,,10.94803
0.887278,,11.071174
0.825002,,11.194317
0.638175,,11.379031
0.451347,,11.502174
0.513623,,11.563745
0.887278,,11.194317
1.385484,,10.824888
1.510036,,10.455459
1.385484,,10.393888
1.385484,,10.209173
1.696863,,10.332315
1.634588,,10.517031
1.634588,,10.640173
1.510036,,10.94803
1.323209,,10.94803
1.44776,,10.886459
1.572312,,10.578602
1.696863,,10.332315
1.510036,,10.393888
1.198657,,10.270744
0.887278,,10.332315
1.01183,,10.270744
1.074106,,10.209173
1.759139,,10.332315
2.132794,,10.763316
2.19507,,11.194317
1.945967,,11.009603
1.696863,,10.578602
1.634588,,10.270744
1.510036,,10.393888
1.510036,,10.332315
1.510036,,10.147601
1.198657,,9.839744
0.949554,,9.778172
0.825002,,9.655029
1.260933,,9.408743
2.132794,,9.100885
2.631001,,8.793028
1.759139,,8.977743
-0.109135,,9.7166
-1.167823,,10.517031
-0.358238,,10.886459
1.136381,,11.132746
1.821415,,11.009603
1.323209,,10.270744
0.513623,,9.224029
0.949554,,8.48517
1.759139,,9.224029
2.070518,,10.640173
1.634588,,11.440603
0.762726,,10.824888
0.451347,,9.839744
0.389072,,9.285601
0.638175,,9.531886
0.762726,,10.08603
0.887278,,10.393888
0.762726,,10.270744
0.887278,,9.962887
0.887278,,9.778172
1.01183,,9.778172
1.260933,,10.024458
1.323209,,10.578602
1.01183,,11.009603
0.513623,,11.379031
0.638175,,11.440603
1.198657,,11.009603
1.510036,,10.824888
1.323209,,10.763316
1.323209,,10.640173
1.323209,,10.701745
1.759139,,10.701745
1.883691,,10.640173
2.008243,,10.455459
1.945967,,10.517031
2.070518,,10.824888
2.257346,,10.94803
2.132794,,11.255888
1.945967,,11.379031
2.19507,,11.440603
2.070518,,11.194317
2.070518,,10.701745
2.008243,,10.455459
1.883691,,10.517031
2.070518,,10.640173
2.132794,,10.517031
2.132794,,10.209173
2.19507,,10.08603
2.19507,,10.640173
2.631001,,11.379031
2.755552,,11.686889
2.693276,,11.502174
2.631001,,11.071174
2.631001,,11.071174
2.755552,,11.379031
2.942379,,11.563745
2.817828,,11.563745
2.755552,,11.502174
2.631001,,11.625318
2.631001,,11.748461
2.568725,,11.502174
2.568725,,11.009603
2.631001,,10.886459
2.631001,,11.255888
2.568725,,11.379031
2.693276,,11.194317
2.257346,,10.94803
1.510036,,11.071174
1.385484,,11.009603
2.132794,,10.640173
3.253758,,10.270744
3.316034,,9.962887
2.631001,,9.778172
1.945967,,9.531886
2.132794,,9.408743
2.381897,,9.839744
2.381897,,10.455459
1.821415,,10.640173
1.821415,,10.332315
2.19507,,10.08603
2.693276,,10.209173
2.942379,,10.270744
2.444173,,10.455459
1.696863,,10.640173
1.44776,,10.640173
1.759139,,10.517031
1.945967,,10.455459
2.132794,,10.455459
2.319622,,10.332315
2.444173,,10.270744
2.319622,,10.270744
1.883691,,10.393888
1.44776,,10.640173
1.198657,,10.578602
1.510036,,10.455459
2.070518,,10.270744
2.381897,,10.209173
2.568725,,10.332315
2.568725,,10.332315
2.693276,,10.332315
2.444173,,10.270744
2.444173,,10.209173
2.568725,,9.901316
2.755552,,9.839744
3.004655,,9.7166
3.129207,,9.962887
3.066931,,10.393888
2.880104,,10.763316
2.693276,,10.455459
2.568725,,10.209173
2.381897,,9.901316
2.506449,,10.024458
2.693276,,10.824888
3.129207,,11.563745
3.689689,,11.810032
4.312447,,11.440603
4.436999,,10.517031
3.627413,,10.147601
2.381897,,9.962887
1.44776,,9.839744
1.198657,,9.778172
1.821415,,9.901316
2.568725,,10.024458
2.880104,,9.7166
3.253758,,9.470315
3.565138,,9.408743
3.689689,,9.593458
3.565138,,9.655029
3.004655,,9.470315
2.568725,,9.162457
2.631001,,9.162457
2.817828,,9.593458
2.880104,,9.7166
2.817828,,9.347172
2.817828,,8.8546
2.693276,,8.731457
2.631001,,8.8546
2.132794,,9.285601
1.821415,,9.408743
1.572312,,9.347172
1.44776,,9.347172
1.385484,,9.224029
1.634588,,9.100885
1.883691,,9.100885
2.132794,,9.224029
2.008243,,9.285601
1.696863,,9.285601
1.510036,,9.224029
1.696863,,9.224029
2.631001,,9.224029
3.502862,,9.224029
3.938792,,9.347172
3.440586,,9.224029
2.381897,,9.039314
1.821415,,8.793028
1.821415,,8.423599
2.132794,,8.300456
2.444173,,8.300456
3.004655,,8.423599
3.502862,,8.669886
3.502862,,8.793028
2.381897,,8.793028
1.510036,,8.669886
1.44776,,8.546742
2.008243,,8.608314
2.381897,,9.039314
2.19507,,9.039314
2.070518,,8.916171
2.19507,,8.669886
2.444173,,8.423599
2.880104,,8.300456
2.880104,,8.238885
3.440586,,8.115742
3.689689,,7.746312
3.938792,,7.684741
3.502862,,7.992599
3.502862,,7.992599
3.316034,,8.177313
3.129207,,8.300456
2.880104,,8.300456
2.381897,,7.992599
2.132794,,7.623169
2.070518,,7.807884
2.381897,,8.300456
2.817828,,8.731457
2.755552,,8.793028
2.631001,,8.423599
2.444173,,8.115742
2.319622,,8.115742
2.444173,,8.177313
2.568725,,8.546742
2.257346,,8.731457
2.319622,,8.608314
2.693276,,8.362028
3.191483,,7.807884
3.565138,,7.376884
3.37831,,7.561598
3.066931,,7.807884
2.942379,,7.561598
3.004655,,7.376884
3.191483,,7.130597
3.191483,,7.192169
2.755552,,7.500026
2.693276,,7.807884
2.755552,,8.362028
3.253758,,8.423599
3.938792,,7.992599
4.063344,,7.376884
3.066931,,6.884311
1.759139,,6.82274
1.572312,,6.638025
2.693276,,6.638025
3.814241,,6.638025
3.938792,,6.82274
3.004655,,7.315312
2.008243,,7.623169
2.008243,,7.069026
2.257346,,6.514882
2.506449,,6.207025
2.568725,,6.391739
2.880104,,6.884311
3.066931,,7.25374
3.004655,,7.746312
2.880104,,8.238885
2.693276,,8.48517
2.568725,,8.362028
2.693276,,7.869455
2.817828,,7.192169
3.066931,,7.069026
2.942379,,7.376884
3.004655,,7.438455
2.817828,,7.684741
2.817828,,7.500026
2.880104,,7.25374
2.817828,,7.069026
2.817828,,6.945883
3.066931,,7.007454
3.316034,,7.500026
3.253758,,7.376884
3.066931,,7.315312
2.693276,,7.007454
2.568725,,6.761168
2.506449,,6.82274
2.444173,,6.884311
2.693276,,6.884311
2.817828,,6.884311
2.817828,,6.82274
3.066931,,6.391739
3.066931,,6.145453
3.129207,,6.02231
2.755552,,6.02231
2.817828,,6.145453
2.880104,,6.145453
2.817828,,6.268596
2.631001,,6.453311
2.568725,,6.453311
2.506449,,6.576454
2.506449,,6.576454
2.568725,,6.330168
2.568725,,6.268596
2.568725,,6.145453
2.568725,,6.02231
2.631001,,6.207025
2.693276,,6.083882
2.444173,,6.02231
2.19507,,6.02231
2.132794,,6.083882
2.19507,,6.145453
2.381897,,6.268596
2.631001,,6.145453
2.755552,,5.837596
2.880104,,5.837596
2.755552,,5.837596
2.631001,,5.776024
2.319622,,5.899168
2.070518,,5.837596
2.319622,,5.899168
2.755552,,5.837596
3.129207,,5.776024
3.191483,,6.02231
2.880104,,6.083882
1.759139,,5.837596
0.451347,,5.59131
0.202244,,5.59131
1.198657,,6.145453
2.070518,,6.514882
2.257346,,6.514882
2.070518,,6.083882
1.634588,,5.837596
1.572312,,5.714453
1.883691,,5.406595
2.008243,,5.468167
1.821415,,5.345024
1.510036,,5.529738
1.074106,,5.59131
0.949554,,5.59131
1.136381,,5.406595
1.385484,,5.345024
1.510036,,5.406595
1.510036,,5.345024
1.385484,,5.221881
1.510036,,5.160309
1.883691,,4.914023
2.132794,,4.975595
2.132794,,5.221881
2.257346,,5.221881
1.945967,,5.345024
1.696863,,5.406595
1.759139,,5.468167
2.070518,,5.468167
2.319622,,5.468167
2.19507,,5.406595
1.572312,,5.468167
1.136381,,5.529738
1.198657,,5.283453
0.949554,,5.221881
1.01183,,5.098738
1.385484,,4.914023
1.572312,,5.037166
1.572312,,5.037166
1.883691,,5.037166
1.945967,,5.221881
1.821415,,5.283453
1.510036,,4.975595
1.385484,,4.79088
1.198657,,4.975595
1.572312,,5.406595
2.132794,,5.714453
1.634588,,5.59131
-0.358238,,5.406595
-2.039685,,5.283453
-1.790581,,5.037166
-0.420514,,4.667737
0.949554,,4.421451
1.385484,,4.175165
1.198657,,4.175165
0.949554,,4.483023
0.513623,,4.667737
0.575899,,4.975595
1.01183,,5.406595
2.257346,,6.145453
3.129207,,7.069026
3.066931,,7.500026
2.568725,,7.376884
2.817828,,6.945883
3.751965,,6.638025
4.063344,,6.330168
3.502862,,5.837596
2.132794,,5.529738
1.074106,,5.283453
1.01183,,5.037166
1.260933,,4.606166
1.510036,,4.298308
1.323209,,4.052022
1.074106,,3.682594
0.887278,,4.052022
1.136381,,4.544594
1.572312,,4.975595
1.759139,,4.852452
1.323209,,4.852452
0.762726,,4.667737
0.762726,,4.113594
0.762726,,4.113594
0.887278,,4.298308
0.887278,,4.483023
0.887278,,4.35988
0.762726,,3.867308
1.385484,,3.374736
2.008243,,3.066879
2.008243,,3.190022
1.759139,,3.313164
1.572312,,3.251593
1.572312,,2.882164
1.945967,,2.697449
2.444173,,2.759021
2.568725,,3.251593
2.070518,,3.744165
1.696863,,3.621022
1.323209,,3.251593
1.198657,,2.943736
1.198657,,2.943736
1.260933,,3.313164
1.385484,,3.744165
1.385484,,3.744165
1.198657,,3.374736
1.136381,,3.066879
1.136381,,3.005307
1.074106,,3.005307
1.198657,,3.12845
1.136381,,3.436307
1.198657,,3.867308
1.198657,,3.805737
1.136381,,3.12845
1.136381,,2.512735
0.887278,,2.574306
0.700451,,2.943736
0.762726,,3.251593
0.513623,,3.313164
0.26452,,2.882164
0.077693,,2.635878
0.015417,,2.635878
0.451347,,2.759021
1.074106,,2.697449
1.44776,,2.759021
1.323209,,2.820593
0.825002,,3.005307
0.26452,,3.313164
0.015417,,3.190022
-0.109135,,2.820593
-0.109135,,2.759021
-0.109135,,2.882164
-0.171411,,2.635878
-0.171411,,2.574306
-0.233686,,2.389592
-0.046859,,2.266449
-0.109135,,1.835449
-0.295962,,1.89702
-0.607341,,2.204878
-0.669617,,2.451164
-0.669617,,2.451164
-0.48279,,2.389592
-0.295962,,2.389592
-0.046859,,2.143306
-0.295962,,2.204878
-0.545065,,2.328021
-0.607341,,2.451164
-0.607341,,2.635878
-0.358238,,2.943736
0.077693,,2.697449
0.26452,,1.958592
0.077693,,1.773877
0.077693,,1.773877
0.015417,,1.773877
-0.109135,,1.712306
-0.171411,,1.712306
-0.233686,,1.773877
-0.48279,,1.650734
-0.545065,,1.712306
-0.607341,,1.589163
-0.794169,,1.650734
-0.856444,,1.773877
-0.669617,,1.835449
-0.607341,,2.020163
-0.420514,,2.266449
-0.171411,,2.389592
-0.233686,,2.574306
-0.669617,,2.635878
-0.980996,,2.635878
-0.980996,,2.143306
-0.794169,,1.650734
-0.545065,,1.589163
-0.545065,,1.958592
-0.794169,,2.328021
-0.856444,,2.204878
-0.856444,,1.527591
-0.731893,,1.404448
0.26452,,1.89702
1.634588,,3.005307
0.077693,,3.374736
-4.406165,,2.697449
-5.278027,,1.46602
-0.358238,,0.973447
2.942379,,0.66559
-0.420514,,0.480875
-5.215751,,1.650734
-5.464854,,3.682594
-3.222925,,4.544594
-2.475615,,3.436307
-1.230099,,0.66559
1.634588,,-1.427841
3.316034,,-1.243127
1.634588,,0.542447
-0.731893,,1.712306
-0.358238,,1.404448
1.572312,,0.850304
2.070518,,1.342877
0.139968,,2.697449
-2.600167,,3.313164
-4.281614,,2.759021
-2.786994,,1.46602
1.696863,,-0.627412
4.374723,,-2.228271
2.008243,,-1.366269
-2.288788,,1.958592
-4.281614,,4.175165
-3.783407,,2.635878
-1.915133,,-0.257983
1.074106,,-0.627412
2.319622,,1.46602
0.26452,,3.190022
-3.098373,,2.143306
-4.343889,,-0.504269
-3.036098,,-1.243127
-0.794169,,0.788733
0.389072,,2.328021
0.575899,,0.973447
0.326796,,-1.735698
-0.607341,,-2.843986
-1.541478,,-1.119983
-1.043272,,1.404448
0.513623,,1.342877
1.260933,,-0.319554
0.451347,,-1.550984
-0.295962,,-1.674127
-0.233686,,-0.750555
0.326796,,0.296161
0.575899,,1.035019
0.451347,,1.342877
0.202244,,1.527591
0.077693,,1.404448
0.326796,,0.604018
0.700451,,0.296161
0.139968,,0.604018
-0.607341,,0.973447
-1.603754,,1.527591
-1.167823,,1.219733
-1.043272,,1.035019
-0.669617,,0.296161
-0.731893,,0.111446
-1.105548,,0.419304
-0.980996,,0.973447
-0.669617,,1.035019
-0.295962,,0.850304
-0.171411,,0.788733
-0.109135,,0.850304
-0.109135,,1.035019
-0.607341,,1.589163
-1.354651,,2.512735
-2.226512,,3.621022
-2.039685,,3.682594
-0.91872,,2.451164
0.015417,,0.850304
0.326796,,0.480875
-0.109135,,0.357732
-0.545065,,-0.873698
-0.545065,,-1.79727
-0.171411,,-1.674127
-0.420514,,-0.996841
-0.91872,,-0.56584
-1.167823,,-0.319554
-1.292375,,0.419304
-0.794169,,1.158162
-0.48279,,1.46602
-0.669617,,1.342877
-0.856444,,0.850304
-1.292375,,0.111446
-1.728306,,-0.442697
-1.728306,,-0.935269
-1.603754,,-0.873698
-1.416927,,-0.319554
-1.292375,,0.111446
-1.167823,,-0.13484
-1.416927,,-0.688983
-2.039685,,-0.873698
-2.537891,,-0.935269
-2.786994,,-0.627412
-2.662443,,-0.257983
-1.977409,,-0.257983
-1.167823,,-0.381126
-0.607341,,-0.56584
-0.358238,,-0.627412
-0.046859,,-0.56584
0.202244,,-0.504269
0.451347,,-0.504269
0.077693,,-0.504269
-0.233686,,-0.56584
-0.358238,,-0.442697
-0.731893,,-0.011697
-1.105548,,0.173018
-1.292375,,0.296161
-1.167823,,0.296161
-1.167823,,0.480875
-0.91872,,0.604018
-0.48279,,0.419304
-0.545065,,0.296161
-0.669617,,0.111446
-0.669617,,0.111446
-0.295962,,0.111446
-0.109135,,0.234589
-0.046859,,0.480875
-0.233686,,0.788733
-0.731893,,0.973447
